customer_id,churn_probability,churn_prediction,actual_churn,customer_value,risk_tier,priority_score,revenue_at_risk,recoverable_revenue,net_benefit,wealth_tier,recommended_action
139625,0.0,0,0,0.4298,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139626,0.0,0,0,0.4155,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139627,0.0,0,0,0.4456,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139628,0.0,0,0,0.7192,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139629,0.0,0,0,0.7722,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139630,0.0001,0,0,0.767,Low,0.0001,3.0,1.0,1.0,Elite,Standard retention nurture
139631,0.0062,0,0,0.2149,Low,0.0013,30.0,9.0,9.0,Basic,Standard retention nurture
139632,0.0,0,0,0.2407,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139633,0.0,0,0,0.5164,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139634,0.0,0,0,0.2625,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139635,0.0,0,0,0.489,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139636,0.9997,1,1,0.2216,Critical,0.2215,3025.0,908.0,408.0,Basic,Relationship manager follow-up
139637,0.0002,0,0,0.3667,Low,0.0001,4.0,1.0,1.0,Standard,Standard retention nurture
139638,0.0,0,0,0.4077,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139639,0.9998,1,1,0.4398,Critical,0.4397,12027.0,3608.0,3108.0,Standard,Relationship manager follow-up
139640,0.0,0,0,0.4486,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139641,0.0,0,0,0.4361,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139642,0.0,0,0,0.5978,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139643,0.0,0,0,0.3655,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139644,1.0,1,1,0.5703,Critical,0.5703,20707.0,6212.0,5712.0,Premium,Relationship manager follow-up
139645,0.9987,1,1,0.1159,Critical,0.1157,4509.0,1353.0,853.0,Basic,Relationship manager follow-up
139646,0.0,0,0,0.2311,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139647,0.0,0,0,0.2001,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139648,0.0002,0,0,0.3183,Low,0.0001,2.0,1.0,1.0,Standard,Standard retention nurture
139649,0.0,0,0,0.3744,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139650,0.0211,0,0,0.6121,Low,0.0129,723.0,217.0,217.0,Premium,Standard retention nurture
139651,0.9937,1,1,0.1188,Critical,0.1181,4623.0,1387.0,887.0,Basic,Relationship manager follow-up
139652,0.9995,1,1,0.0751,Critical,0.0751,2703.0,811.0,311.0,Basic,Relationship manager follow-up
139653,0.0002,0,0,0.4824,Low,0.0001,4.0,1.0,1.0,Standard,Standard retention nurture
139654,0.6584,1,1,0.1302,High,0.0857,936.0,281.0,-219.0,Basic,Relationship manager follow-up
139655,0.0,0,0,0.2636,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139656,0.0001,0,0,0.1768,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139657,0.0001,0,0,0.1331,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
139658,0.0001,0,0,0.5254,Low,0.0001,2.0,1.0,1.0,Premium,Standard retention nurture
139659,0.9945,1,1,0.136,Critical,0.1353,1644.0,493.0,-7.0,Basic,Relationship manager follow-up
139660,0.0,0,0,0.3792,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139661,1.0,1,1,0.0914,Critical,0.0914,2135.0,640.0,140.0,Basic,Relationship manager follow-up
139662,0.0,0,0,0.4784,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139663,0.0,0,0,0.2054,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139664,0.0,0,0,0.2025,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139665,0.0003,0,0,0.2179,Low,0.0001,1.0,0.0,0.0,Basic,Standard retention nurture
139666,0.0071,0,0,0.4183,Low,0.003,101.0,30.0,30.0,Standard,Standard retention nurture
139667,0.0,0,0,0.3705,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139668,0.0038,0,0,0.2785,Low,0.0011,21.0,6.0,6.0,Standard,Standard retention nurture
139669,0.9999,1,1,0.3247,Critical,0.3247,8029.0,2409.0,1909.0,Standard,Relationship manager follow-up
139670,0.0001,0,0,0.7205,Low,0.0001,3.0,1.0,1.0,Premium,Standard retention nurture
139671,0.0,0,0,0.3037,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139672,0.0,0,0,0.4889,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139673,0.0,0,0,0.3411,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139674,0.0,0,0,0.1851,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139675,1.0,1,1,0.3038,Critical,0.3038,7753.0,2326.0,1826.0,Standard,Relationship manager follow-up
139676,0.0071,0,0,0.343,Low,0.0024,93.0,28.0,28.0,Standard,Standard retention nurture
139677,0.0,0,0,0.4236,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139678,0.9922,1,1,0.2407,Critical,0.2388,3658.0,1097.0,597.0,Basic,Relationship manager follow-up
139679,0.9999,1,1,0.1042,Critical,0.1042,4130.0,1239.0,739.0,Basic,Relationship manager follow-up
139680,0.0674,0,0,0.2093,Low,0.0141,560.0,168.0,168.0,Basic,Standard retention nurture
139681,0.9995,1,1,0.3898,Critical,0.3896,15206.0,4562.0,4062.0,Standard,Relationship manager follow-up
139682,0.0,0,0,0.4321,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139683,0.0,0,0,0.4086,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139684,0.0,0,0,0.5896,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139685,0.0015,0,0,0.5772,Low,0.0009,40.0,12.0,12.0,Premium,Standard retention nurture
139686,1.0,1,1,0.2294,Critical,0.2294,5154.0,1546.0,1046.0,Basic,Relationship manager follow-up
139687,0.9982,1,1,0.0959,Critical,0.0957,2511.0,753.0,253.0,Basic,Relationship manager follow-up
139688,0.0006,0,0,0.159,Low,0.0001,3.0,1.0,1.0,Basic,Standard retention nurture
139689,0.0,0,0,0.3241,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139690,0.0,0,0,0.273,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139691,0.0004,0,0,0.2186,Low,0.0001,3.0,1.0,1.0,Basic,Standard retention nurture
139692,0.001,0,0,0.0871,Low,0.0001,6.0,2.0,2.0,Basic,Standard retention nurture
139693,0.0,0,0,0.691,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139694,0.0,0,0,0.8374,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139695,0.0,0,0,0.1989,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139696,1.0,1,1,0.1409,Critical,0.1409,3387.0,1016.0,516.0,Basic,Relationship manager follow-up
139697,0.0,0,0,0.2434,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139698,1.0,1,1,0.1112,Critical,0.1112,2238.0,671.0,171.0,Basic,Relationship manager follow-up
139699,0.0,0,0,0.2556,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139700,0.0,0,0,0.3968,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139701,0.0,0,0,0.2228,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139702,0.0,0,0,0.4934,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139703,0.0002,0,0,0.221,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
139704,0.0,0,0,0.374,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139705,0.0,0,0,0.1785,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139706,0.1441,1,0,0.2237,Low,0.0322,1293.0,388.0,-112.0,Basic,Relationship manager follow-up
139707,0.9999,1,1,0.3136,Critical,0.3136,14815.0,4444.0,3944.0,Standard,Relationship manager follow-up
139708,0.0003,0,0,0.6834,Low,0.0002,9.0,3.0,3.0,Premium,Standard retention nurture
139709,0.0003,0,0,0.315,Low,0.0001,5.0,2.0,2.0,Standard,Standard retention nurture
139710,0.0016,0,0,0.7611,Low,0.0012,59.0,18.0,18.0,Elite,Standard retention nurture
139711,0.0,0,0,0.4458,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139712,0.0,0,0,0.3903,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139713,0.9599,1,1,0.185,Critical,0.1776,3778.0,1133.0,633.0,Basic,Relationship manager follow-up
139714,0.0021,0,0,0.2741,Low,0.0006,20.0,6.0,6.0,Standard,Standard retention nurture
139715,0.0001,0,0,0.4942,Low,0.0,2.0,1.0,1.0,Standard,Standard retention nurture
139716,0.0,0,0,0.3926,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139717,0.0,0,0,0.3506,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139718,0.0008,0,0,0.5555,Low,0.0004,17.0,5.0,5.0,Premium,Standard retention nurture
139719,0.1083,0,0,0.2592,Low,0.0281,634.0,190.0,190.0,Standard,Standard retention nurture
139720,0.0648,0,0,0.2596,Low,0.0168,624.0,187.0,187.0,Standard,Standard retention nurture
139721,0.0,0,0,0.5445,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139722,0.0,0,0,0.2959,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139723,0.0,0,0,0.2465,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139724,0.002,0,0,0.4585,Low,0.0009,35.0,10.0,10.0,Standard,Standard retention nurture
139725,0.0003,0,0,0.2415,Low,0.0001,3.0,1.0,1.0,Basic,Standard retention nurture
139726,0.0,0,0,0.4414,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139727,0.0,0,0,0.5387,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139728,0.0008,0,0,0.1867,Low,0.0001,6.0,2.0,2.0,Basic,Standard retention nurture
139729,0.0,0,0,0.186,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139730,0.0001,0,0,0.3442,Low,0.0,2.0,1.0,1.0,Standard,Standard retention nurture
139731,0.9999,1,1,0.1878,Critical,0.1878,3067.0,920.0,420.0,Basic,Relationship manager follow-up
139732,0.9999,1,1,0.1438,Critical,0.1438,5539.0,1662.0,1162.0,Basic,Relationship manager follow-up
139733,0.0,0,0,0.2118,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139734,0.0,0,0,0.2319,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139735,0.0,0,0,0.7719,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139736,0.0,0,0,0.5346,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139737,0.0,0,0,0.3215,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139738,0.0,0,0,0.3855,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139739,0.0,0,0,0.1681,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139740,0.0995,0,0,0.2612,Low,0.026,632.0,190.0,190.0,Standard,Standard retention nurture
139741,0.0,0,0,0.7228,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139742,0.0,0,0,0.4508,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139743,0.0,0,0,0.3908,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139744,0.2329,1,0,0.2408,Low,0.0561,1988.0,596.0,96.0,Basic,Relationship manager follow-up
139745,0.0003,0,0,0.1084,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
139746,1.0,1,1,0.169,Critical,0.169,9192.0,2758.0,2258.0,Basic,Relationship manager follow-up
139747,0.0003,0,0,0.2573,Low,0.0001,3.0,1.0,1.0,Standard,Standard retention nurture
139748,0.0,0,0,0.134,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139749,0.0294,0,0,0.1443,Low,0.0042,163.0,49.0,49.0,Basic,Standard retention nurture
139750,0.0001,0,0,0.6372,Low,0.0001,3.0,1.0,1.0,Premium,Standard retention nurture
139751,0.0,0,0,0.801,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139752,0.0,0,0,0.5301,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139753,0.0,0,0,0.267,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139754,0.9999,1,1,0.2597,Critical,0.2597,5655.0,1696.0,1196.0,Standard,Relationship manager follow-up
139755,0.0,0,0,0.2326,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139756,0.0,0,0,0.6952,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139757,0.0,0,0,0.6351,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139758,0.9998,1,1,0.2421,Critical,0.2421,8028.0,2408.0,1908.0,Basic,Relationship manager follow-up
139759,0.0,0,0,0.3852,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139760,0.9982,1,1,0.3316,Critical,0.331,11679.0,3504.0,3004.0,Standard,Relationship manager follow-up
139761,0.4844,1,1,0.2635,Medium,0.1276,4033.0,1210.0,710.0,Standard,Relationship manager follow-up
139762,0.9998,1,1,0.0783,Critical,0.0783,1357.0,407.0,-93.0,Basic,Relationship manager follow-up
139763,0.0,0,0,0.3109,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139764,0.0,0,0,0.6442,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139765,0.0,0,0,0.7086,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139766,0.0,0,0,0.3429,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139767,0.0001,0,0,0.3693,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
139768,0.0001,0,0,0.7287,Low,0.0001,2.0,1.0,1.0,Premium,Standard retention nurture
139769,0.0,0,0,0.5055,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139770,0.0,0,0,0.4246,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139771,0.0,0,0,0.4366,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139772,0.0,0,0,0.2534,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139773,0.0015,0,0,0.2159,Low,0.0003,11.0,3.0,3.0,Basic,Standard retention nurture
139774,0.0008,0,0,0.6202,Low,0.0005,20.0,6.0,6.0,Premium,Standard retention nurture
139775,0.0,0,0,0.2852,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139776,0.0001,0,0,0.4471,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
139777,0.0871,0,0,0.199,Low,0.0173,819.0,246.0,246.0,Basic,Standard retention nurture
139778,0.0,0,0,0.5875,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139779,0.9993,1,1,0.3012,Critical,0.301,8450.0,2535.0,2035.0,Standard,Relationship manager follow-up
139780,0.0,0,0,0.4857,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139781,0.0,0,0,0.2062,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139782,0.0001,0,0,0.3657,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
139783,0.9995,1,1,0.208,Critical,0.2079,7312.0,2194.0,1694.0,Basic,Relationship manager follow-up
139784,1.0,1,1,0.1074,Critical,0.1074,3454.0,1036.0,536.0,Basic,Relationship manager follow-up
139785,0.0362,0,0,0.311,Low,0.0113,441.0,132.0,132.0,Standard,Standard retention nurture
139786,0.0,0,0,0.4418,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139787,0.0,0,0,0.4932,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139788,0.0006,0,0,0.1854,Low,0.0001,3.0,1.0,1.0,Basic,Standard retention nurture
139789,0.0001,0,0,0.2442,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
139790,0.001,0,0,0.4404,Low,0.0004,20.0,6.0,6.0,Standard,Standard retention nurture
139791,0.0,0,0,0.3697,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139792,0.9999,1,1,0.2074,Critical,0.2074,5028.0,1508.0,1008.0,Basic,Relationship manager follow-up
139793,0.0035,0,0,0.2598,Low,0.0009,35.0,10.0,10.0,Standard,Standard retention nurture
139794,0.0107,0,0,0.3416,Low,0.0037,163.0,49.0,49.0,Standard,Standard retention nurture
139795,0.9998,1,1,0.1717,Critical,0.1717,3191.0,957.0,457.0,Basic,Relationship manager follow-up
139796,0.0001,0,0,0.2891,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
139797,0.0,0,0,0.8159,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139798,0.0,0,0,0.1662,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139799,0.0,0,0,0.5736,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139800,0.0001,0,0,0.1847,Low,0.0,1.0,0.0,0.0,Basic,Standard retention nurture
139801,0.9988,1,1,0.4446,Critical,0.4441,15416.0,4625.0,4125.0,Standard,Relationship manager follow-up
139802,0.0,0,0,0.3127,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139803,0.9979,1,1,0.3902,Critical,0.3894,17091.0,5127.0,4627.0,Standard,Relationship manager follow-up
139804,0.0,0,0,0.4143,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139805,0.0,0,0,0.3818,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139806,0.0005,0,0,0.1141,Low,0.0001,2.0,1.0,1.0,Basic,Standard retention nurture
139807,0.0006,0,0,0.3006,Low,0.0002,4.0,1.0,1.0,Standard,Standard retention nurture
139808,0.0,0,0,0.8252,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139809,0.9968,1,1,0.2545,Critical,0.2537,8949.0,2685.0,2185.0,Standard,Relationship manager follow-up
139810,0.0,0,0,0.1458,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139811,0.0,0,0,0.4224,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139812,0.9992,1,1,0.24,Critical,0.2398,10277.0,3083.0,2583.0,Basic,Relationship manager follow-up
139813,0.0,0,0,0.3763,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139814,0.0,0,0,0.455,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139815,0.0,0,0,0.1878,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139816,0.9999,1,1,0.3656,Critical,0.3656,9612.0,2884.0,2384.0,Standard,Relationship manager follow-up
139817,0.0055,0,0,0.2146,Low,0.0012,21.0,6.0,6.0,Basic,Standard retention nurture
139818,0.0004,0,0,0.4591,Low,0.0002,8.0,2.0,2.0,Standard,Standard retention nurture
139819,0.9997,1,1,0.2942,Critical,0.2941,10878.0,3263.0,2763.0,Standard,Relationship manager follow-up
139820,0.7143,1,1,0.1956,High,0.1397,2538.0,761.0,261.0,Basic,Relationship manager follow-up
139821,0.0,0,0,0.3399,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139822,0.0,0,0,0.6051,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139823,0.7869,1,1,0.42,Critical,0.3305,11392.0,3418.0,2918.0,Standard,Relationship manager follow-up
139824,0.0043,0,0,0.4081,Low,0.0018,72.0,22.0,22.0,Standard,Standard retention nurture
139825,0.0,0,0,0.3117,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139826,0.0,0,0,0.1722,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139827,1.0,1,1,0.075,Critical,0.075,2940.0,882.0,382.0,Basic,Relationship manager follow-up
139828,0.0,0,0,0.1312,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139829,0.0,0,0,0.8345,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139830,0.0,0,0,0.2299,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139831,0.0002,0,0,0.2648,Low,0.0001,3.0,1.0,1.0,Standard,Standard retention nurture
139832,0.0,0,0,0.1482,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139833,0.0,0,0,0.2802,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139834,0.0,0,0,0.18,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139835,0.0,0,0,0.6014,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139836,0.9924,1,1,0.1872,Critical,0.1858,3594.0,1078.0,578.0,Basic,Relationship manager follow-up
139837,0.9966,1,1,0.4147,Critical,0.4133,15153.0,4546.0,4046.0,Standard,Relationship manager follow-up
139838,0.0,0,0,0.6528,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139839,0.0,0,0,0.2568,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139840,0.9989,1,1,0.0344,Critical,0.0344,1625.0,488.0,-12.0,Basic,Relationship manager follow-up
139841,0.9984,1,1,0.3849,Critical,0.3843,10378.0,3113.0,2613.0,Standard,Relationship manager follow-up
139842,0.0,0,0,0.7133,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139843,0.0,0,0,0.7909,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139844,0.0,0,0,0.4184,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139845,0.0005,0,0,0.1952,Low,0.0001,5.0,2.0,2.0,Basic,Standard retention nurture
139846,0.0,0,0,0.329,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139847,0.0,0,0,0.6434,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139848,0.0,0,0,0.5773,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139849,0.0252,0,0,0.3083,Low,0.0078,335.0,100.0,100.0,Standard,Standard retention nurture
139850,0.0005,0,0,0.2505,Low,0.0001,1.0,0.0,0.0,Standard,Standard retention nurture
139851,0.0008,0,0,0.1781,Low,0.0001,3.0,1.0,1.0,Basic,Standard retention nurture
139852,0.0,0,0,0.6082,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139853,0.967,1,1,0.2805,Critical,0.2712,6501.0,1950.0,1450.0,Standard,Relationship manager follow-up
139854,0.0,0,0,0.6698,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139855,0.0,0,0,0.4548,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139856,0.0,0,0,0.3359,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139857,0.0,0,0,0.2383,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139858,0.0,0,0,0.4055,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139859,0.0022,0,0,0.3658,Low,0.0008,29.0,9.0,9.0,Standard,Standard retention nurture
139860,0.0,0,0,0.7086,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139861,0.0,0,0,0.4319,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139862,0.0,0,0,0.3951,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139863,0.0064,0,0,0.1706,Low,0.0011,27.0,8.0,8.0,Basic,Standard retention nurture
139864,0.0,0,0,0.6739,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139865,0.0007,0,0,0.5203,Low,0.0004,12.0,4.0,4.0,Premium,Standard retention nurture
139866,0.0,0,0,0.2114,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139867,0.0572,0,0,0.3017,Low,0.0173,762.0,229.0,229.0,Standard,Standard retention nurture
139868,1.0,1,1,0.2651,Critical,0.2651,5305.0,1592.0,1092.0,Standard,Relationship manager follow-up
139869,0.9998,1,1,0.2514,Critical,0.2513,5953.0,1786.0,1286.0,Standard,Relationship manager follow-up
139870,0.0001,0,0,0.3857,Low,0.0,2.0,1.0,1.0,Standard,Standard retention nurture
139871,0.0,0,0,0.2302,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139872,0.0,0,0,0.3572,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139873,0.0,0,0,0.5092,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139874,0.0,0,0,0.6011,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139875,0.0004,0,0,0.2164,Low,0.0001,2.0,1.0,1.0,Basic,Standard retention nurture
139876,0.9993,1,1,0.1842,Critical,0.1841,3368.0,1010.0,510.0,Basic,Relationship manager follow-up
139877,0.0006,0,0,0.2407,Low,0.0001,6.0,2.0,2.0,Basic,Standard retention nurture
139878,0.0197,0,0,0.2145,Low,0.0042,89.0,27.0,27.0,Basic,Standard retention nurture
139879,0.9998,1,1,0.3014,Critical,0.3013,9747.0,2924.0,2424.0,Standard,Relationship manager follow-up
139880,0.0001,0,0,0.114,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139881,0.0005,0,0,0.6102,Low,0.0003,10.0,3.0,3.0,Premium,Standard retention nurture
139882,0.0402,0,0,0.3274,Low,0.0132,489.0,147.0,147.0,Standard,Standard retention nurture
139883,0.0009,0,0,0.1472,Low,0.0001,3.0,1.0,1.0,Basic,Standard retention nurture
139884,0.0,0,0,0.2941,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139885,0.0006,0,0,0.1827,Low,0.0001,4.0,1.0,1.0,Basic,Standard retention nurture
139886,0.0488,0,0,0.0933,Low,0.0046,150.0,45.0,45.0,Basic,Standard retention nurture
139887,0.0001,0,0,0.607,Low,0.0001,2.0,1.0,1.0,Premium,Standard retention nurture
139888,0.0001,0,0,0.2716,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
139889,0.0,0,0,0.9055,Low,0.0,0.0,0.0,0.0,Elite,Standard retention nurture
139890,0.0167,0,0,0.2232,Low,0.0037,110.0,33.0,33.0,Basic,Standard retention nurture
139891,0.0001,0,0,0.243,Low,0.0,0.0,0.0,0.0,Basic,Standard retention nurture
139892,0.0001,0,0,0.3539,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
139893,0.0001,0,0,0.3282,Low,0.0,1.0,0.0,0.0,Standard,Standard retention nurture
139894,0.0001,0,0,0.5421,Low,0.0001,2.0,1.0,1.0,Premium,Standard retention nurture
139895,0.9999,1,1,0.3151,Critical,0.3151,10446.0,3134.0,2634.0,Standard,Relationship manager follow-up
139896,0.0,0,0,0.3412,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139897,0.9962,1,1,0.249,Critical,0.2481,5056.0,1517.0,1017.0,Basic,Relationship manager follow-up
139898,0.001,0,0,0.2187,Low,0.0002,9.0,3.0,3.0,Basic,Standard retention nurture
139899,0.0,0,0,0.6407,Low,0.0,0.0,0.0,0.0,Premium,Standard retention nurture
139900,0.0,0,0,0.2857,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139901,0.0,0,0,0.3925,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139902,0.0,0,0,0.3233,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
139903,0.0,0,0,0.4423,Low,0.0,0.0,0.0,0.0,Standard,Standard retention nurture
