customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
139044,0,65,male,single,doctorate,1,business owner,45715.0,lower-middle,$40k - $60k,tier 3,south,mass,56,referral,multi-product,5,current,blue,15327.48,1,1,6,0,9899.0,12641.0,13.51,5,329.42,3,14,11,4,66,3953,69,0.725,0.725,589.0,867,1,0,1,0,0,0,0,0,1,0,1456.0,1529.0,0.595,1,1,0.0,0.0,0,20.4,0,21,9,0.906,6,1,4.1,0,58.0,1,0.849,2,2,0,5,2,0,2,0,3.4,25,5,0,1,0,0,0,11,0,medium,positive,3340,0.597,0.509,29669.0,30,0.0,44.1
139045,1,55,female,unknown,graduate,2,retired,25423.0,low,less than $40k,tier 2,central,mass,50,branch,multi-product,4,current,blue,3007.52,1,1,53,0,3052.0,3761.0,25.06,2,148.75,2,4,12,3,140,1785,33,0.639,0.32,1438.3,0,1,0,1,1,0,1,0,0,1,0,1438.0,1087.0,0.0,0,1,41180.0,1917.0,3,56.3,0,5,13,0.905,52,3,3.8,0,46.2,1,0.382,2,8,0,3,3,0,4,0,1.1,12,2,0,5,0,1,0,85,0,high,positive,2020,0.043,0.14,8821.0,18,0.9048,36.7
139046,0,45,female,single,graduate,3,salaried,68600.0,middle,unknown,tier 1,south,hni,36,branch,savings only,3,current,blue,18425.95,0,1,92,1,18295.0,25244.0,2.1,4,246.58,8,14,7,4,114,2959,58,2.041,1.231,8672.0,2517,1,1,1,0,1,0,1,1,0,0,11189.0,1650.0,0.225,1,1,127347.0,4226.0,0,51.5,0,24,11,0.758,11,3,3.9,1,58.6,1,0.292,1,4,0,1,4,4,1,0,5.0,17,1,0,1,1,0,0,44,0,high,negative,6071,0.236,0.238,54649.0,35,0.7392,57.9
139047,1,32,female,single,graduate,1,self-employed,32150.0,lower-middle,less than $40k,tier 1,west,mass,36,mobile app,savings only,3,current,blue,2866.44,0,0,227,0,3136.0,2550.0,21.52,3,229.42,3,7,7,7,114,2753,43,1.047,0.654,2761.0,0,1,0,1,0,0,0,0,0,0,0,2761.0,2121.0,0.0,1,3,0.0,0.0,0,44.6,0,5,4,0.875,17,3,3.8,0,45.4,1,0.608,3,2,0,1,6,0,2,0,4.3,4,3,0,1,0,1,0,309,0,high,negative,2879,0.062,0.091,9326.0,9,0.0,39.4
139048,0,45,male,married,graduate,3,salaried,59791.0,middle,$60k - $80k,tier 1,central,mass,41,online,multi-product,6,current,blue,22705.17,0,0,50,0,4386.0,4622.0,1.91,2,103.25,8,15,15,9,93,1239,33,0.515,0.737,6629.0,2477,1,0,1,1,0,1,1,0,0,0,9106.0,761.0,0.272,1,1,21397.0,844.0,1,44.8,0,22,11,0.83,14,1,3.9,1,63.9,1,0.676,3,1,0,9,3,0,2,0,3.9,-49,5,0,2,0,0,0,8,1,low,neutral,3518,0.297,0.247,13650.0,33,0.1694,65.2
139049,0,56,female,single,uneducated,2,business owner,39110.0,lower-middle,$40k - $60k,tier 2,central,affluent,48,online,savings only,6,current,blue,12613.99,1,2,22,1,9369.0,8285.0,-3.27,7,416.67,7,13,8,5,72,5000,87,0.9,0.673,1322.0,1619,1,0,1,1,0,1,1,0,0,0,2941.0,3088.0,0.55,1,2,49380.0,1233.0,0,28.9,1,19,7,0.788,12,3,3.9,0,46.6,1,0.823,1,1,0,5,2,3,2,0,4.9,13,5,0,4,1,1,1,3,0,medium,positive,2237,0.492,0.449,28109.0,26,0.3783,38.9
139050,0,52,male,single,graduate,2,retired,123753.0,high,$120k +,tier 1,east,hni,44,online,savings only,5,savings,blue,36619.935,0,1,15,1,10321.0,13519.0,14.41,4,134.67,10,15,14,7,59,1616,50,0.426,0.515,22381.5,2174,1,1,1,0,0,1,1,1,1,1,23589.5,1191.0,0.063,1,1,85719.0,2738.0,0,34.1,1,24,17,0.783,16,1,2.8,1,59.7,1,0.855,2,2,0,6,1,6,1,0,5.0,76,4,0,2,2,0,0,29,0,not aware,positive,9051,0.049,0.02,30340.0,41,0.2655,57.8
139051,0,39,female,single,graduate,2,salaried,66180.0,middle,unknown,tier 2,south,mass,35,branch,savings only,1,current,silver,21302.29,1,0,4,0,19184.0,21203.0,8.92,10,720.325,5,13,8,5,98,8644,121,0.671,0.833,22381.5,1971,1,0,1,1,0,1,1,1,1,1,23589.5,4931.5,0.061,1,1,42032.0,1802.0,1,10.9,0,20,3,0.839,7,1,5.0,1,60.1,1,0.186,3,2,0,2,3,0,2,0,5.0,28,3,1,2,1,1,1,5,0,not aware,positive,5760,0.033,0.066,58010.0,23,0.3267,59.5
139052,0,32,female,married,unknown,2,salaried,20008.0,low,less than $40k,tier 3,north,mass,20,mobile app,savings only,1,current,blue,3286.31,1,0,48,0,13294.0,16332.0,7.15,8,720.325,8,16,8,8,102,8644,97,0.796,0.732,8291.0,1470,1,0,1,0,0,0,1,1,1,0,9761.0,4931.5,0.151,1,2,0.0,0.0,0,54.5,0,17,7,0.8,34,2,3.9,1,59.1,1,0.703,0,0,0,3,2,0,1,0,3.2,-12,2,0,2,0,0,0,9,0,low,positive,1427,0.11,0.241,39495.0,24,0.0,50.5
139053,0,30,female,single,graduate,1,retired,26892.0,low,less than $40k,tier 3,north,affluent,20,referral,investment,5,nre/nro,blue,2786.75,1,2,40,0,11636.0,10449.0,-2.41,5,210.25,9,17,9,6,80,2523,71,0.803,0.775,3703.0,1327,1,1,1,0,0,0,0,0,1,0,5030.0,1254.0,0.264,1,3,0.0,0.0,0,31.8,0,22,11,0.78,35,0,3.9,0,51.3,1,0.364,1,1,0,4,3,0,1,0,4.3,-6,5,0,4,1,0,0,31,0,not aware,neutral,2196,0.208,0.359,36073.0,33,0.0,41.2
139054,1,40,male,married,graduate,3,salaried,72350.0,middle,$60k - $80k,tier 1,west,affluent,33,branch,multi-product,5,salary,blue,4617.87,1,0,31,0,11968.0,14760.0,14.29,5,643.33,3,11,8,2,96,7720,67,0.609,0.558,5058.0,442,1,0,1,0,0,0,0,1,1,0,5500.0,4931.5,0.08,1,1,0.0,0.0,0,46.0,0,14,7,0.875,46,1,2.2,0,49.9,1,0.251,2,15,0,1,6,0,1,0,2.2,-5,3,0,3,0,0,0,102,0,medium,negative,6437,0.08,0.046,35268.0,21,0.0,40.9
139055,0,51,male,married,high school,4,self-employed,109104.0,upper-middle,$80k - $120k,tier 2,central,hni,42,referral,multi-product,6,nre/nro,blue,28621.35,0,1,20,1,22170.0,18269.0,13.3,3,174.17,5,14,11,5,58,2090,47,0.853,0.88,11921.0,2517,1,1,1,0,1,0,0,0,0,0,14438.0,1643.0,0.174,1,0,49509.0,2269.0,1,45.4,1,31,9,0.857,3,0,4.8,0,62.0,1,0.777,5,2,0,4,2,7,2,0,4.0,76,5,1,3,0,0,0,34,1,not aware,neutral,10939,0.104,0.104,66118.0,40,0.2496,47.7
139056,0,43,female,married,graduate,1,salaried,18000.0,low,less than $40k,tier 2,south,affluent,31,mobile app,premium,5,salary,silver,5218.37,0,2,47,1,26041.0,35365.0,0.28,4,276.67,7,14,7,8,44,3320,55,0.714,0.774,10952.0,631,1,1,1,1,0,0,0,0,0,0,11583.0,1413.0,0.054,1,2,59641.0,1984.0,0,32.9,1,23,12,0.806,18,5,3.9,1,59.9,1,0.663,1,1,0,5,2,4,1,0,1.5,14,3,0,3,0,0,0,72,0,low,positive,1205,0.107,0.131,78342.0,35,1.3227,55.5
139057,0,52,male,married,uneducated,4,salaried,67192.0,middle,$60k - $80k,tier 3,south,affluent,39,referral,investment,5,savings,blue,13220.95,0,1,5,0,3320.0,4078.0,6.85,5,356.58,2,18,13,8,35,4279,67,0.809,0.718,1057.0,1584,1,1,1,1,1,0,0,0,1,1,2641.0,2745.0,0.6,0,2,149080.0,6956.0,1,52.1,0,31,9,0.951,42,0,3.9,1,73.4,1,0.51,0,0,0,4,3,0,3,0,3.7,27,3,0,6,2,0,0,1,0,medium,positive,5147,0.611,0.58,10368.0,40,1.2423,69.6
139058,0,46,male,single,uneducated,2,retired,140948.0,high,$120k +,tier 1,north,hni,32,dsa,investment,2,current,blue,29895.87,1,1,27,1,23438.0,22548.0,14.91,10,720.325,10,13,11,10,119,8644,121,0.855,0.729,22381.5,2328,1,1,1,1,1,0,0,1,0,1,23589.5,4931.5,0.067,1,3,29682.0,1243.0,0,39.2,1,16,11,0.773,32,0,4.8,1,55.6,1,0.694,1,1,0,5,1,3,0,0,2.8,24,6,0,1,0,0,0,44,0,low,negative,11472,0.079,0.174,68164.0,27,0.1058,49.0
139059,0,39,male,married,graduate,2,homemaker,90674.0,upper-middle,$80k - $120k,tier 1,north,hni,34,dsa,savings only,6,salary,blue,15560.65,1,0,54,1,17465.0,16147.0,11.51,3,155.0,3,22,4,10,113,1860,37,1.078,0.85,17438.0,0,1,0,1,0,0,0,1,1,0,0,17438.0,1469.0,0.0,1,2,0.0,0.0,0,46.8,0,17,10,0.923,9,1,3.9,1,60.7,1,0.493,3,4,0,3,2,5,0,0,2.3,100,4,0,3,1,0,0,1,0,medium,neutral,7086,0.0,0.114,51599.0,27,0.0,60.0
139060,0,38,female,single,high school,2,business owner,22805.0,low,less than $40k,tier 2,south,mass,27,online,savings only,6,salary,blue,2803.42,0,1,23,1,3588.0,3634.0,-10.38,4,129.92,3,15,9,8,34,1559,49,0.778,1.042,529.0,1567,1,0,1,1,0,0,1,1,1,0,2096.0,791.0,0.748,1,1,34412.0,1597.0,0,29.9,1,23,9,0.914,12,1,4.2,1,69.4,1,0.753,1,3,0,3,3,8,2,0,3.4,68,5,1,1,1,0,0,22,0,low,neutral,1723,0.624,0.631,11176.0,32,0.8403,58.7
139061,0,43,female,unknown,high school,1,business owner,55996.0,middle,$40k - $60k,tier 3,north,affluent,35,dsa,multi-product,6,current,blue,17352.22,1,0,7,0,10043.0,13680.0,-0.74,7,400.67,4,21,10,3,90,4808,87,0.779,0.673,1766.0,0,1,1,1,1,0,0,0,1,1,0,1766.0,1854.0,0.0,0,1,126912.0,3681.0,0,20.9,0,23,7,0.895,9,1,3.9,0,52.3,1,0.456,1,1,0,0,2,0,0,0,2.7,29,4,1,0,1,0,0,20,0,medium,neutral,5472,0.014,0.073,28924.0,30,0.7888,45.5
139062,0,43,male,married,college,4,homemaker,70298.0,middle,$60k - $80k,tier 3,south,affluent,24,branch,multi-product,3,nre/nro,blue,12567.37,1,2,21,0,12548.0,8989.0,-2.1,2,120.67,4,14,16,9,159,1448,30,1.054,0.875,6231.0,0,1,0,1,0,0,0,0,0,1,0,6231.0,1140.0,0.0,1,2,0.0,0.0,0,38.7,0,18,11,0.907,29,0,3.9,0,50.4,1,0.63,3,4,0,3,4,0,1,0,2.8,59,1,0,4,0,0,0,17,1,not aware,positive,5908,0.039,0.006,36962.0,29,0.0,43.1
139063,0,53,female,married,college,4,business owner,26780.0,low,less than $40k,tier 1,east,mass,36,online,multi-product,4,savings,blue,6120.5,1,0,1,0,7655.0,8794.0,14.47,5,212.67,3,22,8,6,56,2552,62,0.956,0.676,812.0,2160,1,0,1,0,1,0,1,0,0,0,2972.0,1129.0,0.727,0,1,173087.5,10144.0,0,44.5,1,19,14,0.923,24,1,3.9,0,52.4,1,0.556,1,1,0,2,3,0,1,0,2.7,100,8,2,5,1,0,0,21,0,not aware,positive,2183,0.664,0.643,22574.0,33,4.5455,44.8
139064,0,47,female,married,unknown,3,business owner,93258.0,upper-middle,unknown,tier 2,north,mass,27,mobile app,savings only,1,savings,blue,17201.76,1,1,66,1,14557.0,19615.0,14.94,5,332.92,6,13,5,6,119,3995,64,0.691,0.561,22381.5,824,1,0,1,0,1,0,1,0,0,0,23589.5,2398.0,0.033,1,2,19080.0,503.0,1,40.8,1,19,7,0.8,5,1,2.5,1,59.5,1,0.601,0,0,0,4,3,3,5,0,5.0,39,3,0,0,0,1,0,30,0,low,positive,9632,0.0,0.114,45114.0,26,0.0647,54.2
139065,0,52,female,married,high school,1,homemaker,36180.0,lower-middle,less than $40k,tier 1,south,affluent,36,branch,premium,6,salary,blue,5722.68,1,1,22,0,18703.0,14756.0,-10.18,3,118.83,4,19,11,8,109,1426,37,0.831,0.682,664.0,1469,1,0,1,0,0,0,0,0,1,0,2133.0,731.0,0.689,1,2,0.0,0.0,0,1.0,0,16,13,0.905,23,0,3.9,1,61.8,1,0.187,3,12,0,7,3,0,0,0,3.8,95,2,0,1,1,1,0,35,0,medium,positive,3459,0.678,0.565,57582.0,29,0.0,56.1
139066,0,44,female,married,graduate,2,homemaker,18000.0,low,less than $40k,tier 3,west,hni,40,dsa,savings only,6,current,blue,3040.97,1,1,42,1,15860.0,19506.0,0.84,6,312.08,11,16,11,9,88,3745,74,0.6,0.423,5151.0,871,1,0,1,0,0,0,0,1,0,1,6022.0,2756.0,0.145,1,2,0.0,0.0,0,48.7,0,23,12,0.766,14,0,3.2,0,49.1,1,0.826,3,8,0,2,2,2,0,0,2.8,18,3,0,2,0,0,0,7,1,high,neutral,1136,0.143,0.141,46955.0,35,0.0,38.8
139067,0,62,male,married,high school,1,business owner,48165.0,lower-middle,$40k - $60k,tier 1,east,affluent,43,dsa,multi-product,5,nre/nro,blue,8639.74,0,0,24,0,22342.0,19165.0,-9.68,3,110.5,12,15,7,5,42,1326,44,0.465,0.419,3006.0,1444,0,0,1,0,0,0,1,0,0,0,4450.0,699.0,0.324,0,2,0.0,0.0,0,39.5,0,21,12,0.692,52,1,3.9,1,55.1,1,0.482,4,2,0,5,3,0,2,0,4.6,64,6,1,2,0,0,0,27,0,low,negative,3802,0.37,0.321,65865.0,33,0.0,52.8
139068,0,52,female,single,high school,2,retired,19515.0,low,less than $40k,tier 1,west,mass,47,mobile app,investment,5,savings,blue,6481.21,1,0,71,0,14325.0,14699.0,6.98,5,267.58,11,11,15,9,88,3211,69,0.725,0.725,6036.0,994,1,0,1,0,0,0,0,0,1,0,7030.0,2516.0,0.141,1,1,0.0,0.0,0,25.9,0,24,12,0.761,30,0,3.9,1,64.8,1,0.219,0,0,0,4,3,0,1,0,2.6,32,4,1,1,0,0,0,39,0,not aware,positive,1378,0.096,0.252,44220.0,36,0.0,59.1
139069,0,52,male,single,graduate,4,salaried,47406.0,lower-middle,$40k - $60k,tier 2,south,affluent,46,dsa,lending,3,salary,blue,12809.73,0,1,46,1,6732.0,8958.0,10.7,6,320.92,3,16,8,11,90,3851,78,0.75,1.0,13090.0,0,0,0,1,0,0,0,0,0,1,0,13090.0,2447.0,0.0,1,1,0.0,0.0,0,65.0,0,18,16,0.921,4,0,5.0,0,54.7,1,0.469,2,1,0,4,2,5,2,0,5.0,15,4,0,1,1,0,0,10,0,not aware,neutral,3655,0.018,0.0,20488.0,34,0.0,41.2
139070,0,58,female,married,graduate,4,self-employed,61289.0,middle,unknown,tier 1,north,affluent,42,branch,multi-product,3,savings,blue,12937.77,0,1,32,0,7070.0,5542.0,8.62,3,146.17,5,19,8,8,109,1754,44,0.63,0.692,8647.0,1600,1,1,1,0,0,0,0,0,1,0,10247.0,1363.0,0.156,1,0,0.0,0.0,0,32.4,0,23,10,0.875,9,2,2.9,1,65.3,1,0.696,0,0,0,2,4,0,2,0,4.6,100,4,1,1,0,0,0,57,0,not aware,positive,5155,0.111,0.119,22063.0,33,0.0,62.9
139071,0,31,male,married,uneducated,1,business owner,45887.0,lower-middle,$40k - $60k,tier 1,east,mass,24,online,multi-product,5,current,blue,7610.68,1,1,35,1,18751.0,23380.0,-9.64,4,192.33,2,23,17,11,60,2308,49,0.665,0.4,1438.3,0,1,0,1,0,0,0,0,0,1,0,1438.0,1458.0,0.0,1,1,0.0,0.0,0,10.0,0,16,9,0.962,18,0,2.8,0,58.2,1,0.439,1,6,0,1,3,4,1,0,3.8,53,5,0,3,1,0,0,15,0,medium,positive,3371,0.015,0.012,57755.0,25,0.0,45.1
139072,0,41,male,single,high school,5,self-employed,55473.0,middle,$40k - $60k,tier 2,central,hni,22,online,premium,6,salary,blue,6987.15,0,0,7,1,11011.0,12312.0,9.81,6,369.92,6,11,8,5,66,4439,81,0.56,1.025,1438.3,0,1,1,1,1,1,0,1,1,0,0,1438.0,1510.0,0.0,1,0,18106.0,741.0,0,27.1,0,14,10,0.8,7,0,3.4,1,57.1,1,0.551,0,0,0,5,2,8,2,0,3.8,57,2,0,3,0,1,1,15,0,low,positive,5352,0.013,0.0,32994.0,24,0.1603,56.8
139073,0,30,male,married,high school,0,self-employed,63217.0,middle,$60k - $80k,tier 3,south,affluent,36,mobile app,savings only,5,savings,blue,18111.47,1,1,3,1,6751.0,5109.0,1.18,2,151.58,9,15,9,8,67,1819,24,0.889,0.846,2264.0,2252,1,1,1,0,0,1,0,0,1,0,4516.0,739.0,0.499,1,1,60228.0,2129.0,0,38.3,0,17,6,0.78,38,1,3.9,1,60.2,1,0.266,1,4,0,4,4,7,2,0,5.0,58,4,1,0,1,1,1,90,1,not aware,neutral,4239,0.488,0.492,20833.0,23,0.4041,52.6
139074,1,55,female,married,graduate,2,salaried,51877.0,middle,unknown,tier 2,west,affluent,36,branch,multi-product,5,salary,blue,6573.55,0,0,38,0,3084.0,2830.0,7.74,5,585.5,2,13,11,7,98,7026,69,0.576,0.917,12494.0,0,1,0,1,0,1,1,0,1,1,1,12494.0,3437.0,0.0,1,3,55567.0,2653.0,2,55.0,0,8,8,0.939,14,2,3.9,1,58.0,1,0.123,4,11,0,1,2,0,5,0,1.0,-72,3,0,3,1,0,0,2,0,medium,negative,4070,0.047,0.179,9182.0,16,0.6137,54.9
139075,0,55,female,single,college,3,salaried,39395.0,lower-middle,less than $40k,tier 1,south,mass,43,online,lending,6,savings,blue,8205.02,1,2,42,0,11806.0,9257.0,-14.0,6,380.33,5,15,13,6,94,4564,82,0.729,0.608,1844.0,0,1,1,1,1,0,0,1,0,1,0,1844.0,1936.0,0.0,1,0,72897.0,2853.0,0,11.8,0,22,16,0.872,29,1,3.9,0,55.6,1,0.237,3,12,0,4,4,0,0,0,4.3,59,5,0,4,0,0,0,11,0,low,neutral,3956,0.058,0.104,34532.0,38,0.869,46.6
139076,0,40,male,single,high school,5,self-employed,48061.0,lower-middle,$40k - $60k,tier 2,south,mass,20,online,savings only,5,savings,blue,4880.89,0,1,17,0,37807.5,40125.5,3.97,6,401.08,5,17,16,6,72,4813,83,0.675,0.729,1105.0,1879,0,1,1,0,0,1,1,0,1,0,2984.0,2566.0,0.63,1,0,79064.0,1747.0,0,14.3,0,17,4,0.886,29,1,3.9,1,64.2,1,0.403,3,9,0,0,1,0,3,0,4.7,26,3,0,1,1,0,0,58,0,low,positive,3782,0.541,0.598,153900.0,21,0.4362,58.1
139077,0,39,female,single,graduate,1,salaried,23965.0,low,less than $40k,tier 2,west,affluent,29,mobile app,multi-product,4,current,blue,6625.64,1,1,32,0,10143.0,10250.0,8.89,6,377.58,4,16,13,6,46,4531,76,0.908,0.81,573.0,995,1,0,1,0,0,0,0,0,0,0,1568.0,1646.0,0.635,1,2,0.0,0.0,0,18.0,0,22,6,0.897,5,0,3.3,1,62.3,1,0.638,1,6,0,2,3,0,3,0,3.6,0,2,0,0,3,0,0,4,1,medium,positive,1852,0.635,0.542,29249.0,28,0.0,65.4
139078,0,53,male,married,graduate,4,self-employed,58185.0,middle,$60k - $80k,tier 3,east,mass,44,branch,savings only,3,current,blue,20878.6,1,0,33,0,16421.0,18307.0,-0.36,3,132.25,6,18,9,3,80,1587,38,0.805,0.52,649.0,1324,1,1,1,1,0,0,1,0,0,0,1973.0,1178.0,0.671,1,0,64551.0,2433.0,0,25.5,0,17,10,0.833,15,0,3.9,1,58.7,1,0.796,2,8,0,2,4,0,0,0,3.6,40,2,0,0,2,0,0,23,0,medium,positive,3199,0.584,0.664,48080.0,27,0.5018,52.8
139079,0,59,female,single,unknown,0,retired,18000.0,low,less than $40k,tier 3,east,mass,40,branch,lending,5,savings,blue,3821.47,1,1,5,0,2580.0,3493.0,10.02,6,359.92,6,13,5,6,89,4319,76,1.016,0.551,769.0,1076,1,0,1,0,0,1,0,1,1,1,1845.0,1937.0,0.583,1,1,42716.0,1825.0,0,44.6,0,13,12,0.8,31,1,5.0,1,55.6,1,0.758,3,8,0,5,2,0,2,0,3.7,52,4,0,0,2,0,0,14,0,not aware,neutral,1082,0.488,0.535,7731.0,25,1.2167,50.8
139080,0,32,male,divorced,graduate,0,homemaker,52877.0,middle,$40k - $60k,tier 2,east,affluent,36,online,multi-product,2,savings,blue,11463.68,0,1,8,1,10151.0,7137.0,-10.92,8,720.325,6,25,7,2,51,8644,104,0.98,0.733,6220.0,1253,1,0,1,0,0,0,1,1,0,0,7473.0,4931.5,0.168,1,2,0.0,0.0,0,28.9,0,29,8,0.85,15,1,3.9,1,70.3,1,0.907,1,1,0,3,1,7,2,0,3.6,-12,1,0,3,2,0,0,17,1,low,positive,4772,0.211,0.233,30848.0,37,0.0,64.1
139081,0,56,female,married,unknown,1,self-employed,49031.0,lower-middle,$40k - $60k,tier 2,north,mass,49,online,investment,2,savings,blue,18121.67,1,1,35,0,29935.0,33714.0,-2.28,7,374.83,4,13,9,6,65,4498,85,0.528,0.7,1209.0,1395,1,0,1,0,0,0,0,1,0,0,2604.0,2734.0,0.536,1,0,0.0,0.0,0,4.4,0,23,12,0.875,7,2,3.7,0,57.6,1,0.528,1,3,0,5,2,0,1,0,3.5,24,7,1,1,2,0,0,11,1,medium,positive,3972,0.415,0.476,90291.0,35,0.0,46.7
139082,0,43,female,married,uneducated,4,self-employed,18000.0,low,less than $40k,tier 1,central,affluent,36,referral,savings only,5,savings,blue,3868.79,1,1,71,0,7727.0,6572.0,2.17,7,427.08,6,19,10,7,106,5125,87,0.759,0.74,2127.0,879,1,0,1,0,0,0,0,0,0,0,3006.0,2491.0,0.292,1,0,0.0,0.0,0,5.2,0,16,10,0.857,9,1,3.9,0,48.7,1,0.53,4,7,0,4,3,0,3,0,4.2,78,5,0,2,2,0,0,6,0,high,negative,1123,0.247,0.38,23248.0,26,0.0,38.3
139083,0,34,female,married,doctorate,4,retired,49917.0,lower-middle,unknown,tier 2,west,affluent,36,dsa,investment,1,savings,blue,10725.23,1,0,13,1,6486.0,6993.0,2.84,5,381.0,8,13,8,12,89,4572,60,0.942,0.935,5940.0,1804,1,0,1,0,1,0,0,0,1,0,7744.0,3277.0,0.233,1,1,72595.0,1582.0,0,47.2,0,19,17,0.805,38,1,3.9,0,50.3,1,0.812,2,1,0,6,2,5,0,0,3.0,13,5,0,2,1,0,0,41,0,medium,neutral,3858,0.206,0.333,18340.0,36,0.3803,41.7
139084,0,46,female,married,post-graduate,4,retired,49681.0,lower-middle,unknown,tier 2,north,mass,38,online,lending,6,savings,blue,12661.68,0,1,102,1,7263.0,8887.0,11.8,6,353.17,6,21,9,5,107,4238,73,0.699,0.659,12861.0,955,1,0,1,0,1,0,0,0,0,1,13816.0,2340.0,0.069,1,1,65253.0,1547.0,0,42.1,1,17,14,0.854,22,0,1.5,1,60.0,1,0.391,3,1,0,1,2,4,2,0,4.2,1,2,0,3,1,0,0,69,0,medium,neutral,3833,0.024,0.007,21838.0,31,0.3737,51.4
139085,0,46,male,divorced,graduate,3,salaried,81555.0,upper-middle,$80k - $120k,tier 1,west,affluent,38,branch,lending,3,savings,blue,30713.09,1,1,29,1,23620.0,30889.0,-2.86,3,115.08,3,16,9,8,68,1381,40,0.611,0.481,7090.0,1385,1,1,1,0,0,1,0,0,0,0,8475.0,936.0,0.163,1,0,15695.0,545.0,0,1.0,0,26,10,0.917,17,0,5.0,1,70.3,1,0.442,1,1,0,5,1,5,3,0,3.8,11,2,0,3,4,0,0,16,1,not aware,positive,5480,0.161,0.132,70935.0,36,0.0802,67.6
139086,1,49,male,married,unknown,2,salaried,97269.0,upper-middle,$80k - $120k,tier 1,south,hni,39,branch,investment,2,savings,blue,9428.84,0,0,4,1,2271.0,1936.0,22.49,6,719.67,5,14,9,5,100,8636,74,0.902,0.947,22381.5,2097,1,1,1,1,0,1,0,1,1,0,23589.5,4931.5,0.07,1,1,142554.0,4837.0,2,67.6,0,14,7,0.848,1,2,3.9,0,45.3,1,0.13,4,1,2,2,4,1,2,1,3.4,19,3,0,3,1,0,0,16,0,high,negative,8371,0.098,0.206,6528.0,21,0.5967,40.2
139087,0,52,female,single,high school,2,salaried,18000.0,low,unknown,tier 3,north,affluent,32,online,multi-product,6,savings,blue,3443.65,0,0,48,0,22293.0,27429.0,14.68,6,386.08,6,21,7,10,49,4633,80,0.676,0.778,1461.0,0,1,0,1,0,0,0,0,0,0,1,1461.0,1534.0,0.0,1,0,0.0,0.0,0,10.9,0,16,6,0.864,34,1,3.9,1,56.8,1,0.279,0,0,0,0,3,0,1,0,1.8,-20,4,0,0,1,0,0,29,1,low,positive,1000,0.0,0.068,70076.0,22,0.0,54.4
139088,0,52,male,married,doctorate,2,business owner,144555.5,high,$120k +,tier 1,west,hni,44,branch,savings only,1,savings,blue,36619.935,1,0,116,1,3548.0,3040.0,-5.68,9,717.0,5,15,11,6,84,8604,108,0.856,0.714,22381.5,1382,1,1,1,1,1,0,1,1,1,0,23589.5,4931.5,0.04,1,0,89920.0,4255.0,0,32.3,0,9,7,0.865,26,2,3.9,1,55.0,1,0.485,1,6,0,3,2,4,4,0,5.0,-7,3,0,4,2,0,0,99,0,low,positive,12265,0.001,0.134,10801.0,16,0.3493,47.2
139089,0,42,male,unknown,unknown,5,self-employed,144555.5,high,$120k +,tier 3,north,hni,36,referral,multi-product,4,savings,blue,36619.935,1,1,77,1,23608.0,17396.0,5.02,2,102.5,3,23,8,7,39,1230,34,0.69,0.889,22381.5,1839,1,0,1,0,1,1,0,1,1,1,23589.5,640.0,0.053,1,2,52531.0,1563.0,1,13.4,0,14,11,0.927,14,1,5.0,0,49.5,1,0.772,0,0,0,3,2,2,1,0,2.3,38,3,0,1,2,0,0,99,0,not aware,neutral,12154,0.034,0.045,68319.0,25,0.1289,43.9
